"","thetaS_last_obs_p_mean","thetaI_last_obs_p_mean","thetaR_last_obs_p_mean","thetaS_last_obs_p_ci_low","thetaS_last_obs_p_ci_med","thetaS_last_obs_p_ci_up","thetaI_last_obs_p_ci_low","thetaI_last_obs_p_ci_med","thetaI_last_obs_p_ci_up","thetaR_last_obs_p_ci_low","thetaR_last_obs_p_ci_med","thetaR_last_obs_p_ci_up","thetaQ_last_obs_p_mean","thetaQ_last_obs_p_ci_low","thetaQ_last_obs_p_ci_med","thetaQ_last_obs_p_ci_up","R0_p_mean","R0_p_ci_low","R0_p_ci_med","R0_p_ci_up","gamma_p_mean","gamma_p_ci_low","gamma_p_ci_med","gamma_p_ci_up","beta_p_mean","beta_p_ci_low","beta_p_ci_med","beta_p_ci_up","incidence_mean","incidence_ci_low","incidence_ci_median","incidence_ci_up","thetaI_tp1_mean","thetaI_tp1_ci_low","thetaI_tp1_ci_med","thetaI_tp1_ci_up","thetaR_tp1_mean","thetaR_tp1_ci_low","thetaR_tp1_ci_med","thetaR_tp1_ci_up","Y_tp1_mean","Y_tp1_ci_low","Y_tp1_ci_med","Y_tp1_ci_up","R_tp1_mean","R_tp1_ci_low","R_tp1_ci_med","R_tp1_ci_up","thetaI_tp2_mean","thetaI_tp2_ci_low","thetaI_tp2_ci_med","thetaI_tp2_ci_up","thetaR_tp2_mean","thetaR_tp2_ci_low","thetaR_tp2_ci_med","thetaR_tp2_ci_up","Y_tp2_mean","Y_tp2_ci_low","Y_tp2_ci_med","Y_tp2_ci_up","R_tp2_mean","R_tp2_ci_low","R_tp2_ci_med","R_tp2_ci_up","thetaR_max_mean","thetaR_max_ci_low","thetaR_max_ci_med","thetaR_max_ci_up","cumInf_mean","cumInf_ci_low","cumInf_ci_med","cumInf_ci_up","dthetaI_tp1_date","first_tp_mean","first_tp_ci_low","first_tp_ci_med","first_tp_ci_up","dthetaI_tp2_date","second_tp_mean","second_tp_ci_low","second_tp_ci_med","second_tp_ci_up","end_p_mean","end_p_ci_low","end_p_ci_med","end_p_ci_up","begin_str"
"1",0.323627771049937,0.00048412953022848,9.33687777970314e-05,0.323506071364232,0.323629123726933,0.323739488025614,0.000388071773970557,0.000482170489415861,0.000585849689548004,5.33024511325252e-05,9.02471915039028e-05,0.000154016448304686,0.675794730642037,0.675762458664842,0.67579530192589,0.67582423706666,5.18168601474047,2.91307620472872,5.05856659825961,8.08592906095152,0.0421183406497194,0.0215224214455869,0.0414839453561701,0.0666072028825417,0.21501227998365,0.0873853318701543,0.213793025930806,0.348034070626229,0.0970818512508066,0.00152576342450661,0.068127550840699,0.276164917486482,0.0117804544072757,0.000156143360209102,0.00510860709186228,0.0624548836649834,0.015260893007178,0.000823057411667987,0.00775592134691071,0.0723201222776665,0.0117794906327375,0.000143514714527152,0.00516690638923647,0.0621990640754181,0.0152520882621404,0.000800845292931698,0.007752134020149,0.0724843965016514,0.0217850748146996,6.14609022327624e-05,0.0162576743227043,0.0671185591187055,0.0650021704133047,0.00129986603831937,0.0363537558411177,0.23115614426055,0.0218017026015689,5.3085226274563e-05,0.016400139436306,0.0671094368982572,0.0649973934302202,0.0012827357109261,0.0363289593876416,0.232364254571909,0.0756010904498098,0.00135312994379369,0.0460072384716454,0.246550868418568,0.0970818512508066,0.00152576342450661,0.068127550840699,0.276164917486482,"05/15/20","05/13/20","02/01/20","06/01/20","07/30/20","07/18/20","05/25/20","02/03/20","06/27/20","07/30/20","07/29/20","07/30/20","07/30/20","07/30/20","01/13/2020"
